DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2002,3.738,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2003,3.262,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2004,3.824,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2005,3.575,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2006,4.383,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2007,3.677,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2008,3.62,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2009,4.775,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2010,3.733,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2011,3.528,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE3,2012,2.454,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2000,6.507,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2001,4.92,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2002,4.409,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2003,4.195,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2004,4.841,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2005,4.022,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2006,4.79,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2007,3.539,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2008,3.833,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2009,4.944,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2010,4.212,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2011,3.972,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE31,2012,3.187,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2000,7.531,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2001,5.283,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2002,5.397,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2003,3.525,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2004,3.949,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2005,3.054,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2006,3.869,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2007,2.878,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2008,3.251,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2009,4.191,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2010,3.275,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2011,3.589,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE311,2012,2.205,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2000,5.387,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2001,2.796,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2002,3.167,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2003,2.601,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2004,4.06,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2005,4.475,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2006,6.621,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2007,4.229,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2008,5.553,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2009,6.439,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2010,5.895,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2011,5.672,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE312,2012,3.384,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2000,6.653,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2001,6.801,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2002,4.701,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2003,6.535,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2004,6.512,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2005,4.453,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2006,3.72,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2007,3.412,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2008,2.56,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2009,4.092,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2010,3.348,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2011,2.463,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE313,2012,3.929,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2000,3.707,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2001,2.497,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2002,1.928,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2003,1.789,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2004,1.986,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2005,3.026,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2006,3.302,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2007,2.883,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2008,2.969,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2009,4.173,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2010,2.463,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2011,2.476,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE32,2012,1.385,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2000,4.281,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2001,3.061,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2002,2.321,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2003,2.284,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2004,2.003,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2005,2.952,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2006,3.64,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2007,3.45,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2008,4.151,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2009,5.859,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2010,2.868,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2011,3.146,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE321,2012,1.64,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2000,2.448,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2001,1.306,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2002,1.086,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2003,0.77,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2004,1.95,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2005,3.18,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2006,2.616,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2007,1.673,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2008,0.602,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2009,0.65,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2010,1.695,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2011,1.091,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE322,2012,0.853,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2000,5.816,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2001,4.047,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2002,4.076,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2003,2.904,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2004,3.601,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2005,3.297,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2006,4.526,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2007,4.425,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2008,3.758,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2009,4.969,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2010,3.949,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2011,3.623,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE33,2012,2.156,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2000,5.166,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2001,4.413,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2002,4.383,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2003,3.346,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2004,3.075,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2005,2.513,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2006,3.324,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2007,3.203,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2008,3.644,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2009,3.956,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2010,3.522,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2011,3.697,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE331,2012,1.861,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2000,6.402,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2001,3.708,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2002,3.793,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2003,2.483,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2004,4.106,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2005,4.026,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2006,5.634,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2007,5.537,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2008,3.856,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2009,5.958,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2010,4.298,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2011,3.563,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SE332,2012,2.41,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2000,46.835,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2001,131.944,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2002,111.918,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2003,91.591,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2004,80.341,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2005,59.222,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2006,27.826,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2007,33.978,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2008,7.444,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2009,24.574,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2010,23.393,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2011,72.56,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZ,2012,34.679,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2000,46.835,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2001,131.944,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2002,111.918,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2003,91.591,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2004,80.341,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2005,59.222,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2006,27.826,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2007,33.978,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2008,7.444,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2009,24.574,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2010,23.393,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2011,72.56,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZ,2012,34.679,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2000,46.835,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2001,131.944,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2002,111.918,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2003,91.591,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2004,80.341,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2005,59.222,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2006,27.826,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2007,33.978,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2008,7.444,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2009,24.574,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2010,23.393,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2011,72.56,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SEZZZ,2012,34.679,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2000,2.241,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2001,2.194,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2002,3.326,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2003,2.792,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2004,4.034,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2005,3.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2006,3.15,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2007,3.417,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2008,3.66,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2009,3.408,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2010,2.894,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2011,3.012,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI,2012,2.77,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2000,2.191,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2001,2.172,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2002,3.316,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2003,2.786,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2004,4.034,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2005,3.7,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2006,3.15,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2007,3.417,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2008,3.515,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2009,3.362,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2010,2.835,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2011,2.991,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SI0,2012,2.726,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2000,0.503,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2001,0.529,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2002,0.958,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2003,1.044,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2004,0.594,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2005,0.824,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2006,0.892,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2007,0.687,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2008,0.56,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2009,0.452,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2010,0.69,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2011,0.761,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK,2012,0.399,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2000,0.48,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2001,0.529,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2002,0.958,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2003,1.011,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2004,0.558,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2005,0.806,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2006,0.887,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2007,0.65,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2008,0.552,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2009,0.437,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2010,0.635,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2011,0.72,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK0,2012,0.385,p,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK01,2000,0.771,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK01,2001,1.651,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK01,2002,2.182,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK01,2003,1.403,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK01,2004,0.878,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK01,2005,1.033,,
ESTAT:PAT_EP_RTOT(1.0),29/04/16 23:00:00,A,GDP_BEUR,SK01,2006,1.319,,
